"Year","LMEID","FwCatch","PwCatch","DwCatch"
1980,45,1143.849166803,4082.9296817295,14140.0051377535
1980,46,23306.222096535,66912.2450102745,243177.139302998
1980,47,224166.430572297,1358256.22171367,836603.251190637
1980,48,123881.003820141,368408.420378332,340471.985055092
1980,49,298312.735917282,1704479.98082574,565806.649941087
1980,50,541325.929581631,1145539.47754284,1771391.57239592
1980,51,81819.287913,494322.044843735,1230352.39069967
1980,52,80451.4855276,476792.887307634,1621873.14297233
1980,53,12253.54858914,35573.26355652,738185.074325596
1980,54,270.291036747,4992.9289635735,18471.6284913735
1980,55,1.733494861,8.477294653,302.43692956
1980,56,0,1293.0044912,432.7745664
1980,57,0,1230.0667395,226.96284678
1980,58,593.9987616,3791.628692446,1442.241906268
1980,59,660879.217391676,11255.215247061,734679.661206918
1980,60,921.55918932,258.455552239,159243.688964457
1980,61,63.46623832,1053.926947,23061.319071024
1980,62,773030.570482762,153646.141670451,111307.175164415
1980,63,59.03705771403,77.804440073,1518.483477762
1980,65,795.791239112,32702.625030554,77075.924651005
1980,66,0,0,26.584420484
1981,1,1830.27942478,64849.7613064895,1319610.88742335
1981,2,5296.087023904,123048.592335381,420768.439975383
1981,3,320271.101622707,228722.089949881,517506.97167912
1981,4,135818.620512077,173378.898861048,158719.49996779
1981,5,584044.196399046,93932.0864555765,402166.036980612
1981,6,553.891688774,157208.333128226,52608.9081682455
1981,7,5566.845634947,339364.132925059,501699.890221603
1981,8,9427.476426192,43485.0351816695,187609.963801451
1981,9,31155.090945483,121076.839125886,698183.111082444
1981,10,661.041364446,4187.2362923575,3778.1819400015
1981,11,227009.41681806,849294.584640976,263811.064585725
1981,12,21161.679872339,132701.221391198,266122.836179163
1981,13,1987673.89440182,4096513.25559561,295055.435720679
1981,14,34292.440590073,6809.10829302576,655574.219159523
1981,15,31284.503537193,61535.7704589485,172742.006281001
1981,16,102453.093485745,24216.2076680895,177349.8130192
1981,17,74441.0428042,34385.1519104625,177318.159098151
1981,18,3945.543710253,31865.4858660315,273794.938595894
1981,19,550.45413,4327.9961582815,148977.380457377
1981,20,1926985.9627589,14360.708038939,701623.860819728
1981,21,275175.351359171,20674.326734234,589054.480193124
1981,22,421152.299428662,318719.411437285,1433419.41600954
1981,23,54095.399417,450426.207658599,489086.648812374
1981,24,49657.849344895,654654.981602787,449498.054049622
1981,25,215035.04260228,125116.202036007,309329.389709109
1981,26,743940.3904089,309840.379045476,548625.164679965
1981,27,1786046.65825253,841866.369539796,494304.561427775
1981,28,237150.320803,858814.101304497,396864.561688747
1981,29,764067.6486525,1019988.67994812,754578.715525896
1981,30,79543.674192094,46037.938509438,106474.293594694
1981,31,7916.8569848,26447.7412019735,62081.6911762305
1981,32,542349.1681483,432902.509799703,1011022.35731127
1981,33,3057.811243998,40113.088287837,21304.026754317
1981,34,435288.025537086,848960.894044329,968650.929853966
1981,35,95647.1792762219,692785.207104055,462197.110098072
1981,36,262994.01149776,1426563.90350064,1594123.56490362
1981,37,75900.361832584,265110.946372066,109290.009252841
1981,38,218625.54453747,302839.386595685,389403.924294073
1981,39,892.105235091,9359.26033435066,30052.3940406458
1981,40,1325.922893315,11425.638589755,19846.025806052
1981,41,448.137372033,12300.9074616997,24336.615187965
1981,42,559.540201216,13967.8375706035,18009.4672216555
1981,43,1088.45986551,12027.9169884155,13445.2965977135
1981,44,575.332224699,2493.4228326087,6365.1189046696
1981,45,967.237652341,4287.2574535765,14932.8635789045
1981,46,44992.76160078,99026.5631496045,264480.690660229
1981,47,251148.653655267,1575085.8917473,863099.438855333
1981,48,136288.93097966,389819.563506729,362129.820782084
1981,49,252753.357562573,1828733.12867311,585249.752525387
1981,50,543907.016339324,1301897.41722518,1839836.78674031
1981,51,67316.11857836,558595.303792239,1313412.05344412
1981,52,76710.5699747,553282.206324965,1729787.89317514
1981,53,11305.49431208,44155.91497936,813952.074825379
1981,54,293.808621712,5716.8679192495,23440.2916192375
1981,55,1.733494861,9.894844432,301.153738742
1981,56,0,1359.8069522,338.3830321
1981,57,0,1251.2805078,180.52055409
1981,58,780.0115122,2331.77730204,1312.972488373
1981,59,590478.433805404,21961.6999787675,729680.810364265
1981,60,2947.133883623,180.28003706145,167124.071464116
1981,61,306.540759444,1648.275814,82.714479881
1981,62,737107.661301988,160646.755091016,98390.411818833
1981,63,72.7043882044,71.111342985,1401.144263875
1981,65,722.662423223,38170.494858331,120555.650579666
1981,66,0,0,17.73822152336
1982,1,1644.364878639,60267.2102159,1253159.26331148
1982,2,2679.692522223,133480.22585278,375166.832462132
1982,3,264946.317798767,236810.146509315,465751.539730634
1982,4,116095.537490273,195471.904796173,101557.333458156
1982,5,911534.332644206,79302.530974752,414724.227844706
1982,6,867.767947962,107922.64061255,62577.808585389
1982,7,10456.88284946,332341.860381463,556372.055146458
1982,8,9663.308705768,38712.695551754,185668.181200553
1982,9,32293.122256191,109017.146266943,679648.037280709
1982,10,719.406114031,3066.8487376045,3528.9969373195
1982,11,323432.64825786,1082738.47212013,216671.683250241
1982,12,28764.134067755,239991.945431545,266833.971597292
1982,13,2559552.73399972,6730511.62831945,240749.99121276
1982,14,73619.254591955,8995.779833865,757918.97153267
1982,15,31345.612167171,73616.882129567,174466.813565483
1982,16,100837.311044194,26718.3141167615,185051.265014037
1982,17,74011.538046415,40821.3675866795,176825.765643858
1982,18,3482.499129722,29033.7838246857,290624.656794689
1982,19,29.681125187,2182.3817953835,171877.089617624
1982,20,1808157.19237847,11475.4424506295,611435.333772235
1982,21,89080.020032591,15580.5095697785,401699.347347275
1982,22,383962.02189058,327649.730307972,1638674.36102462
1982,23,55041.20602079,476958.262388588,485172.956264153
1982,24,46842.971583642,695681.723141217,488518.554861368
1982,25,199370.57727134,134148.968953292,284474.664204667
1982,26,709328.75039111,346773.723356179,569554.717713136
1982,27,1676242.54097514,855224.449821914,548865.957092249
1982,28,197453.808421,841936.641702472,434200.503704501
1982,29,516043.5617824,1091187.474508,840098.630982676
1982,30,76768.332028229,51444.3679337955,105759.073774708
1982,31,8723.50721201,25959.625816467,47309.277675912
1982,32,497585.181418167,454328.286460804,1048459.46314116
1982,33,2918.216391381,45502.7299113555,21425.3654320925
1982,34,454437.233113157,907499.056225938,1059577.92420115
1982,35,111505.019851644,638116.641618441,454898.861717487
1982,36,291687.27308376,1430262.38240274,1626281.26303003
1982,37,91074.74421599,296641.546630676,146325.31149035
1982,38,360616.72611101,376283.781056299,718200.438429181
1982,39,1178.194163945,9642.34811269029,29775.3143151898
1982,40,1386.605230561,10990.6661055995,18990.8760424585
1982,41,473.964714763,9364.4973915708,23759.3293947205
1982,42,529.836670589,9010.5323775685,17440.7672367235
1982,43,1068.3101256,21258.0596221805,13279.2032077615
1982,44,514.98151105,3025.3512820042,6233.3605869313
1982,45,928.398003846,6043.0023612475,14610.8986234625
1982,46,40796.128885048,88848.1744902055,227874.224041556
1982,47,267959.396655825,1658755.96167178,822551.965092776
1982,48,132174.501071068,410174.808542584,341904.935889211
1982,49,269126.504078262,1869847.29844758,614608.439400022
1982,50,554414.341030118,1351832.52827589,1871453.5647581
1982,51,80299.267007426,622297.239083592,1497578.41628739
1982,52,85597.99618534,632025.917722798,1948039.21031093
1982,53,13127.35099129,55147.527349095,934321.988813437
1982,54,253.865735396,5321.711032622,19292.6888888392
1982,55,1.926105401,8.96008853,307.911136132
1982,56,0,1190.8856587,515.1371841
1982,57,0,1175.6723486,271.2132777
1982,58,497.1089433,2282.7048896205,1217.8330388325
1982,59,13469.398283515,20852.742783173,636628.288391731
1982,60,599.211886045,213.04492906,148413.058560831
1982,61,42.715599994,0.242393502,5.773284746
1982,62,899374.028147543,205322.018457445,136890.890323691
1982,63,79.98144359701,65.809980597,1448.457710854
1982,65,662.880003446,35057.8179903945,163188.305724293
1982,66,0,0,16.68500595736
1983,1,1738.755067863,82107.812637737,1490409.27962861
1983,2,1169.499087936,122555.95860428,488396.988396542
1983,3,69888.195772054,202173.408625977,249708.638665996
1983,4,35766.77494307,175605.607166734,99085.7318547825
1983,5,1022479.98731286,122472.341027146,434602.939272045
1983,6,1887.50338228,105618.4491203,56720.282020481
1983,7,18598.88039909,334174.517247136,499865.108744996
1983,8,9201.166870256,38296.426241611,168028.663786238
1983,9,31199.643186141,107054.063995553,671719.282401641
1983,10,169.94254151,1444.704211629,1162.916082115
1983,11,251008.49095925,605180.524736264,187771.692577856
1983,12,22737.514929478,265398.621260022,276724.560251413
1983,13,540669.533980131,5335763.70688811,229328.252058376
1983,14,71797.786574152,6127.25193316826,758751.241341225
1983,15,42596.26330165,68789.2469289105,194013.30915873
1983,16,135181.397257128,27643.5292783511,197905.360232833
1983,17,98523.378191656,38326.0738930065,183988.805807965
1983,18,2957.423875958,27930.7882157843,297306.924862924
1983,19,32.274027752,3114.5908373195,98962.8337907495
1983,20,2065521.51783242,22097.6911564615,460824.655528066
1983,21,379128.842825101,19283.8298256045,351061.729355055
1983,22,278408.353233231,448535.180533182,1584396.08962696
1983,23,35451.9865657,500103.461905368,517820.764843672
1983,24,55705.25150281,662901.764958463,560131.060272526
1983,25,183339.763575933,127142.812696712,253904.532100091
1983,26,641977.02579701,333996.752910899,577920.416923139
1983,27,2073231.94300011,822920.091214813,507192.01691179
1983,28,172862.503926,854869.637597808,417593.468486458
1983,29,679975.049259,1020255.51334948,854675.948231963
1983,30,79344.144552782,62090.5794489235,104868.076704609
1983,31,8202.320316086,26608.132110767,53201.523161303
1983,32,425581.577528034,486483.796994215,1136925.59888796
1983,33,3038.185222385,51020.4943460645,17107.2494950125
1983,34,465743.789112114,920694.891256975,1071022.65039869
1983,35,116537.84009563,695269.57656459,452514.649129835
1983,36,319369.84782987,1576689.64312857,1686323.36027126
1983,37,101830.551634317,290716.216663365,160128.129791356
1983,38,411890.8599207,409195.744637096,740457.408825974
1983,39,1303.396122727,11499.6389277637,29584.0415015064
1983,40,1432.81173184,12134.2685330707,18543.8531102037
1983,41,705.916937672,8740.8033251829,24264.953900952
1983,42,648.561971251,6706.818512908,17787.083083233
1983,43,590.114482445,21860.116869085,13554.428849117
1983,44,444.028357458,3381.096334981,6400.3781197031
1983,45,985.962582694,6758.2006961125,15738.3789929465
1983,46,31213.568498477,89333.220870689,236887.293303933
1983,47,237957.66626548,1889423.46179115,791637.474248566
1983,48,104878.053235935,434218.734933826,322235.387409538
1983,49,277481.863711751,2067392.63721455,610302.275021483
1983,50,473163.130121109,1398924.18435303,1812488.49170164
1983,51,85101.09550916,601312.88417517,1557690.4133891
1983,52,91974.5787381,665624.339707029,2255566.28886384
1983,53,6722.357678113,59252.4269719225,996001.96770194
1983,54,257.393828799,7386.7797739036,19859.8226092018
1983,55,1.926105401,9.342732272,298.765856795
1983,56,0,1308.5966733,476.9372932
1983,57,0,1270.6661337,247.4578851
1983,58,389.8773321,2235.4425673965,1172.2597984135
1983,59,135457.56473985,41544.193879865,567255.596607491
1983,60,1532.29153296,334.897596244,148714.262760806
1983,61,218.4884507,2524.770718,33.30060958
1983,62,874660.109639429,216303.018036933,163483.777017669
1983,63,74.84759784459,61.6123533382,1406.2809132592
1983,65,637.361546572,48165.2384227639,251498.177080618
1983,66,0,0,13.69424393515
1984,1,1785.197725241,54901.678098959,1647614.74307797
1984,2,3110.257674334,110796.654115533,505977.903261244
1984,3,89876.04860375,191167.508186242,246309.887731199
1984,4,46392.681726089,138402.211779091,108039.184813919
1984,5,1050063.86582018,93253.22128207,525065.466765719
1984,6,1223.444122605,91595.7024519645,53171.1033624985
1984,7,16321.71594612,270544.561236103,552276.556998399
1984,8,13057.03749591,36806.866100275,181996.674547037
1984,9,44707.891720925,106512.733206751,691492.255330063
1984,10,202.674124364,1538.671799755,1338.356649539
1984,11,328749.19260271,1224844.68381497,237628.454231127
1984,12,17340.847512761,209582.47629057,278209.104492569
1984,13,499367.521730835,7416958.76326866,236626.452745119
1984,14,69486.432075113,10605.6760660996,521650.122138801
1984,15,41748.691470347,68173.4901432345,217223.78589882
1984,16,133861.455548486,28665.7275655141,207782.576831324
1984,17,95665.113044089,48447.442561014,181547.463613654
1984,18,4717.779939632,26163.4317485749,272886.700028743
1984,19,27433.983130497,1659.9019199755,70752.5930960932
1984,20,1455520.76673683,25274.215395169,414356.986015511
1984,21,109391.422583022,100676.428843644,350077.842473124
1984,22,187744.766421347,511699.314236624,1532769.99265558
1984,23,56310.99052706,459180.731635198,581661.879253939
1984,24,35488.561471521,690916.247498572,577363.628378694
1984,25,188162.662303248,122629.006478275,316957.003594242
1984,26,622027.15173155,368898.267899818,618565.890992377
1984,27,2052229.09759321,792895.739057892,461442.717965552
1984,28,180669.785067,737424.123162534,395395.269424406
1984,29,357477.670504,1072356.53034077,796355.437259076
1984,30,73888.776617123,61230.16820225,99797.363044665
1984,31,10941.666351041,29448.1841361415,62813.6400977615
1984,32,484332.838380655,515371.422736008,1187217.60170633
1984,33,3009.772045809,46723.834413204,19469.868648896
1984,34,435012.659348628,953308.079515686,1030684.83071442
1984,35,96787.5893094074,649921.677489296,420369.561999135
1984,36,297164.853393462,1535298.03591057,1640601.81133439
1984,37,109366.960035576,284667.530696049,173188.73501684
1984,38,448357.75376527,454947.624064328,774504.995018263
1984,39,1221.369519306,12629.4638043386,30470.967495658
1984,40,1550.03400454,13002.4595930984,19118.7049196364
1984,41,874.821850894,8963.7916622034,24758.863838213
1984,42,693.944664088,5535.5719163525,18701.2276642315
1984,43,644.867705279,19227.201982805,14168.523779193
1984,44,577.172413139,3677.055344566,6701.780383033
1984,45,1665.804701294,8571.183524439,17117.626956749
1984,46,33707.96247386,100580.855246065,277498.846971212
1984,47,311085.291723382,2041924.82698792,791723.266366894
1984,48,137890.106809637,413786.637217832,307676.419368885
1984,49,302830.780262291,2276691.900746,645781.514264948
1984,50,458430.396268042,1643836.9460494,1988652.50719842
1984,51,88171.06518851,775244.690138409,1864079.21197302
1984,52,133362.3586414,857700.842605644,2919311.65409811
1984,53,18529.355992677,79353.50203562,1231713.64553334
1984,54,694.637044297,7972.73025271685,28235.6749345448
1984,55,2.118715941,9.974848221,303.631227051
1984,56,0,1500.3480577,353.1318337
1984,57,0,1365.7565721,182.50236055
1984,58,281.1517879,2299.838267389,1145.198925418
1984,59,881964.093375067,27515.9395352415,544671.463756333
1984,60,5276.511194258,136.2207723825,184553.499216897
1984,61,682.39556366,0,0
1984,62,938925.554306243,187919.299742288,115146.805367374
1984,63,106.62644488624,57.44017172115,1404.85493283235
1984,65,639.885861234,38518.9975316698,379566.717705082
1984,66,0,0,10.32825275377
1985,1,1838.147738031,69955.28993829,1595439.32761439
1985,2,1141.644465458,141724.251556213,612301.80321645
1985,3,111974.87215104,198576.142784668,261729.145459147
1985,4,53710.900709686,178216.203165357,113852.959223299
1985,5,946436.330461385,93560.0074766543,420497.685546439
1985,6,1072.110538689,69669.223387058,62268.503470521
1985,7,13331.1071231867,319194.030888766,503271.732089088
1985,8,11389.655862668,54914.989027645,202010.030682031
1985,9,39507.343494222,150760.298574176,761495.561986005
1985,10,194.383236136,1368.3086414335,1330.9392738915
1985,11,568249.059882416,1918977.85949017,228600.306339719
1985,12,20305.93572815,224334.892182026,283491.403326792
1985,13,1479674.29867772,7630751.37423438,196523.266882483
1985,14,53649.652923703,11230.3132675593,707825.955065865
1985,15,38310.058607267,76871.1004730601,208382.973741144
1985,16,123093.410500851,35130.484151805,209484.31391589
1985,17,89857.468369047,47159.3297793385,184533.646067322
1985,18,4210.421816328,37838.7244673595,275082.324319667
1985,19,189195.921994022,2611.4430070795,106512.350055818
1985,20,877188.51710648,129542.724477321,515470.101264925
1985,21,62958.82449531,185847.397795043,335399.280258086
1985,22,130237.920700497,674066.298654279,1531846.04862413
1985,23,71604.347704616,462399.001047116,490924.592023874
1985,24,38624.415065247,619880.926971979,615244.482055665
1985,25,182355.862753461,120418.241061508,267187.94283409
1985,26,676236.0162961,367861.865012944,607581.125712478
1985,27,2246669.16953648,878519.876894463,538544.719152753
1985,28,184304.685058,813523.637559645,417974.955072308
1985,29,459563.985587,941284.056257102,857176.622357353
1985,30,75905.356771642,57015.5600752695,99161.2636892685
1985,31,10461.172974548,39825.261932908,62611.55149818
1985,32,419652.6942786,571938.461582775,1208226.65801363
1985,33,3520.499384832,49913.129155706,26028.326078358
1985,34,381401.217553595,962747.185971017,1002507.73353626
1985,35,99096.8098585186,627709.722211588,440911.92620546
1985,36,312979.754120687,1548325.64959543,1726066.8833411
1985,37,113491.128717305,293037.620334981,182331.38572796
1985,38,489769.70430719,540289.935491714,839338.754113678
1985,39,1936.648723006,13522.9106265849,32572.3605746368
1985,40,1906.888747141,14474.7376033812,20091.7314957053
1985,41,717.888341696,10246.7473117881,24541.7743693657
1985,42,658.001896156,5021.130201974,20305.335451134
1985,43,691.0707743,18994.239227971,18662.163123572
1985,44,688.594345183,3676.931447154,10005.866753815
1985,45,2062.205064797,8831.2446096975,17375.3754518245
1985,46,23194.355255201,87657.672955205,217610.292317042
1985,47,270331.94611026,1867399.7515996,802208.901341309
1985,48,121275.747520964,362512.917549266,308525.768857084
1985,49,267466.303878474,2152943.89779986,649773.565915072
1985,50,464223.134923867,1549537.99949406,2057380.61593265
1985,51,99710.0884761,749268.490089492,1930609.79601176
1985,52,142916.3853435,869892.391323426,3043811.14764466
1985,53,25864.702672905,79777.121524279,1267832.27327142
1985,54,653.24808562,7247.93715994155,31217.6170089495
1985,55,2.118715941,10.919314512,305.765959388
1985,56,0,1593.9817927,709.4788975
1985,57,0,1512.94217,379.8167363
1985,58,705.5511695,2022.6248748115,986.2237635075
1985,59,831927.338658101,27890.213029137,562121.188715198
1985,60,1728.660880636,289.4604684285,228545.524823858
1985,61,515.3994652,16.48275814,562.772959135
1985,62,767287.828606536,299406.659966102,137847.139447538
1985,63,89.22711979539,82.4373801086,1415.2978237276
1985,65,531.841307135,41082.9158680436,588638.720703301
1985,66,0,0,16.429412459435
1986,1,1885.251586717,53200.378263331,1291146.77989837
1986,2,1354.078881129,132363.562046111,586711.434498483
1986,3,103172.310524292,211454.644514075,258480.794217948
1986,4,42706.541135424,217019.283330717,120024.734996983
1986,5,891461.486281045,96119.0601476935,379174.672429343
1986,6,1226.346687978,57524.3492213935,60349.1731916315
1986,7,18045.8287088856,285409.92812242,457926.20012293
1986,8,17796.389674559,54651.3882605965,226834.503403618
1986,9,61548.759000538,151648.232598685,840915.467145039
1986,10,210.787125278,1542.1084594065,1422.5497685895
1986,11,497931.060410154,1246306.85095523,230328.277567236
1986,12,15160.527571509,229808.979396272,282151.789601129
1986,13,5998122.27849461,5784924.75090454,291564.577960302
1986,14,59984.219993645,11391.5170627724,698771.286523281
1986,15,42557.514731726,74614.4270295517,200009.153937253
1986,16,138332.346192368,29335.0183865183,193741.688207383
1986,17,99519.707104811,42547.4992414855,180933.973812329
1986,18,5880.291005878,37171.6884698943,293692.251383525
1986,19,80978.482902135,1594.592404402,134952.108838299
1986,20,140258.3032236,93943.672205069,608030.355501637
1986,21,1242.38399125,164472.529895818,345668.349786411
1986,22,119399.545103818,726476.131221076,1326544.11922705
1986,23,76000.1546384,431966.328039425,412098.938059122
1986,24,35372.741970577,541407.717276915,643434.243921306
1986,25,199585.497732121,138652.857907036,265934.098873281
1986,26,653716.34513125,351857.534566189,620986.333200285
1986,27,2404307.52828432,917270.424781435,563786.990920263
1986,28,144080.085519659,825402.74246105,455019.88037121
1986,29,401345.36457094,908512.119353772,883875.210060392
1986,30,74814.405938414,83248.073897117,105212.540719943
1986,31,8873.685061689,33644.1096901915,57934.3627896905
1986,32,387499.851578949,611659.994146549,1196593.05976159
1986,33,2981.060903816,52906.956149889,30347.889373496
1986,34,386567.140014515,1014453.63903055,1068557.50199509
1986,35,96675.1087765671,649200.325464168,531584.672426245
1986,36,311314.220673952,1625747.55963166,1904082.70181569
1986,37,112532.396477907,305603.76061649,184271.298467302
1986,38,450795.92757763,544611.89865954,876487.646480563
1986,39,1782.083487325,14131.0694583175,32436.2389573812
1986,40,1715.908897441,12593.9908762377,19320.0593387297
1986,41,757.890711811,8950.9849661055,22928.6775671069
1986,42,634.657242576,9760.8744323395,22225.7457384925
1986,43,636.680056098,19686.1339261,24551.630452584
1986,44,582.0519131076,3896.04698950557,13966.8149111842
1986,45,1660.020687734,9036.8745153101,17819.2735551025
1986,46,20381.334590017,82904.592056995,263975.124721209
1986,47,274902.793860228,2114344.7593367,767089.528992453
1986,48,134499.917929621,426725.723914194,282618.046773712
1986,49,236973.524712512,2354266.83676085,578527.425937753
1986,50,459276.467776255,1723915.91878634,1974438.10700889
1986,51,92512.93343909,811533.149304536,1936347.30038596
1986,52,142852.1369951,923575.241627756,3370335.02743826
1986,53,24383.671498213,85002.494680176,1299294.97648467
1986,54,670.30425835,8193.2110111676,21516.8765326776
1986,55,2.311326481,9.527954644,301.498518549
1986,56,0,1650.638507,676.8766667
1986,57,0,1671.0954034,362.3879066
1986,58,87.30493287,1611.6253038885,935.8069928445
1986,59,806991.89865734,21257.2398362285,601847.511962406
1986,60,34.885786044,193.1681916185,213826.316191077
1986,61,311.8559201,58.26293557,922.532938307
1986,62,867259.017448575,250486.875572154,127239.997280425
1986,63,161.302790184983,82.13345770175,1435.80844330325
1986,65,551.570766378,39113.1851621106,882999.212432928
1986,66,0,0,16.475649311
1987,1,1890.054222,56620.579125798,917119.317481233
1987,2,2273.466392342,120722.596521688,497157.865780415
1987,3,135264.757855331,228231.308662272,294621.419875875
1987,4,58892.672303662,219168.915884726,139320.413791259
1987,5,981185.265908354,87613.5248255958,361899.871249301
1987,6,1136.487213807,49535.512373867,52744.894908442
1987,7,19394.880089609,358845.247215883,487495.622153704
1987,8,12761.276010597,67175.6897749895,211152.096535782
1987,9,45461.914924992,188131.480358564,839730.562254283
1987,10,170.210000891,1330.8840488265,1249.6443337395
1987,11,494986.142996376,741521.077950258,236492.510154442
1987,12,15249.419966071,241263.448262878,272152.699352847
1987,13,3514325.1869995,6567558.6899525,351628.849568368
1987,14,92377.27833385,12862.3675429233,769644.177194618
1987,15,46302.236340244,70840.097294014,199366.990935052
1987,16,147902.169639898,31180.2575954895,193955.567058362
1987,17,110991.000909399,45381.266311549,192843.83978577
1987,18,4031.503007555,48439.3676136567,288546.811953045
1987,19,75092.122412628,2089.0187701705,140993.502923119
1987,20,11.55827303,48839.6572113985,719220.898518953
1987,21,86.24541642,154467.171896085,363696.937069602
1987,22,156267.721518389,780771.466107028,1331382.80025842
1987,23,94538.583805569,406838.035847561,375778.308972853
1987,24,35392.654979432,608717.605397215,691315.740305295
1987,25,197267.902942468,113000.96148155,272283.679181651
1987,26,648589.8648166,364973.586516363,595878.765231425
1987,27,2536956.28528789,1013038.87011198,564911.101038236
1987,28,241456.061724859,898867.715226623,439252.178053276
1987,29,1357882.72066495,935571.429828934,859046.585976296
1987,30,106256.031655557,77833.958983477,104834.908972348
1987,31,8834.60678703,34542.917397879,58453.766309677
1987,32,510962.286991931,636462.271369074,1201047.66334858
1987,33,4069.066141849,56767.243942993,27980.903554467
1987,34,413115.192694417,1087898.62004716,1109281.71934711
1987,35,109899.299980835,714003.267051427,623347.519861494
1987,36,343649.758752559,1789361.03928354,2008633.85292964
1987,37,116551.34510952,325541.552196365,191441.486999608
1987,38,478634.07159812,602349.236827115,933904.19318688
1987,39,2146.981197439,14597.2398990277,36174.7696791195
1987,40,2137.025986143,15032.2894110909,21368.1925399539
1987,41,1067.031458426,10716.190812615,23375.2879676506
1987,42,793.292528677,14125.2767903575,25936.3273133296
1987,43,622.456298905,19225.218655306,31951.325336759
1987,44,492.105226507,4646.7171519518,19063.924550073
1987,45,1269.3589011321,11222.4894529063,19356.1457488785
1987,46,42151.931540776,105175.303822221,368189.588732257
1987,47,269673.786573669,2169036.20101194,745634.795925304
1987,48,139188.748982141,502849.658634494,301186.269371118
1987,49,240996.901681497,2267238.50834892,588051.497508905
1987,50,486342.304335758,1621045.5045996,1949045.25522731
1987,51,83507.30946775,714954.632651398,1894076.37945191
1987,52,115490.8422797,902344.185402996,3318326.80225062
1987,53,15915.776839101,86697.8343929185,1277919.63364367
1987,54,558.670577814,8727.83451308265,19617.8343410916
1987,55,2.311326481,10.247418056,322.553119133
1987,56,0,1506.9663032,582.6577379
1987,57,0,1516.1974199,307.9607435
1987,58,0,1862.986187644,1019.001215938
1987,59,865697.42132445,21724.5478113635,636716.755085059
1987,60,68.157058727,260.388247509,211805.843753137
1987,61,19.58194865,15.02839713,507.656641732
1987,62,723887.982110892,241952.111238521,122521.392900286
1987,63,83.62774783413,106.6145899869,1450.3804710688
1987,65,594.584360851,39897.6942042289,1104411.70948261
1987,66,0,0,18.091257297
1988,1,1034.638447296,50398.313374139,892069.535379202
1988,2,4056.3193113472,106798.484289264,573312.142870354
1988,3,121702.893031926,249851.695834252,274091.910824766
1988,4,41679.390557445,225390.961448899,113105.61991822
1988,5,691921.164447579,116994.213191407,346415.243816904
1988,6,1525.887421159,56176.821786558,59982.855403723
1988,7,22590.5196615946,328394.819008978,437117.776341817
1988,8,22791.877632735,68344.8991745905,193496.184184073
1988,9,79487.388569303,195643.857748433,747048.599964655
1988,10,196.77241172,1473.4971538045,1450.9157276145
1988,11,397683.493196393,1053936.25784428,214847.945321665
1988,12,13792.280819929,200005.48707483,276019.512228703
1988,13,4421628.09476037,7403112.25023949,591079.938925875
1988,14,97524.915775784,17631.1616968446,831398.334869287
1988,15,31448.615000498,68835.720433497,175376.617258499
1988,16,99869.052340018,27240.432174044,176644.635676527
1988,17,74830.205353891,38453.846406593,181629.396081234
1988,18,6279.556343552,54126.0911846298,311266.555449457
1988,19,11514.31866862,1466.1105140545,137817.707483076
1988,20,528.06146314,49442.920932124,564891.459487317
1988,21,702.276528178,216250.999166582,328661.182070994
1988,22,162018.213146643,834039.761027171,1306821.75247654
1988,23,88479.376543575,445356.387315103,357128.704147363
1988,24,45441.165612709,659194.185703823,720752.404278881
1988,25,193557.461778604,116366.784208236,244048.534205689
1988,26,595950.55148736,354518.466864586,584803.94009323
1988,27,2738171.31503473,988168.432968895,539134.027090338
1988,28,237789.871271488,840400.382078727,417146.891380719
1988,29,840428.093992201,1031337.95436976,837175.914602311
1988,30,92332.803314179,73645.0374229065,104208.645303931
1988,31,7635.683164529,39472.0741716885,57583.5606301965
1988,32,605330.227113304,695389.515153431,1192480.93428495
1988,33,3855.024560912,58057.628215938,27457.551181911
1988,34,378791.517296303,1051655.21939298,1075376.69807223
1988,35,112265.270460954,754563.530384325,589366.881673309
1988,36,364690.360010252,1828621.10551883,2006210.69964279
1988,37,124992.85118764,325808.092874458,184979.458460239
1988,38,503529.96526965,575200.401798826,903480.656787065
1988,39,2430.86945161,14889.1499961275,33926.8482506444
1988,40,2255.707750681,19499.5740312465,20395.6974365005
1988,41,1241.880751783,10777.362321442,24705.327332984
1988,42,938.916223745,18639.8530841505,26870.6560389335
1988,43,673.32467081,19331.6274842985,31427.7716030365
1988,44,546.735169835,4570.280241389,17543.037421136
1988,45,1033.926864846,10940.340369653,19229.133836428
1988,46,46270.10645181,103171.763745548,458123.801726323
1988,47,253286.647456215,2267017.26401707,720502.390298062
1988,48,121494.072263098,500971.961207884,275118.005515216
1988,49,230473.764445962,2368107.86469659,616067.484441485
1988,50,419693.438161455,1603528.33482104,1906695.07510546
1988,51,81924.0555994,721323.195805283,1893494.72726916
1988,52,104474.2978547,886521.198415803,3305452.56529444
1988,53,16726.415587614,88230.364570774,1252826.2402391
1988,54,521.119241857,8248.0657468658,20195.145711945
1988,55,2.311326481,9.548102147,337.6727573126
1988,56,0,1360.3628196,625.1696984
1988,57,0,1446.322691,323.0459918
1988,58,0,1532.8029876865,804.0441848535
1988,59,850526.412279692,16051.8569495425,656134.19295076
1988,60,321.906865435,1787.3067844215,190352.959483662
1988,61,249.95517314,0.242393502,846.250387571
